user_id,post_id,likes,shares
9844,250370,280782,58128
9845,732330,481650,125905
9846,277993,191670,89336
9847,124794,367761,9994
9848,234384,120025,25807
9849,932894,20755,8833
9850,408890,598765,40819
9851,565163,613744,17309
9852,88477,709991,287979
9853,680840,512415,24925
9854,109040,692536,215881
9855,29593,164050,47064
9856,600815,286694,37676
9857,484831,563082,276791
9858,581814,458697,163364
9859,897398,323368,27652
9860,331747,94960,11180
9861,116150,87178,12133
9862,71845,337090,58472
9863,519146,729526,361405
9864,880634,88098,27779
9865,863333,639472,125224
9866,753574,48749,1685
9867,874044,512288,111084
9868,465839,281393,109897
9869,21573,475697,60326
9870,697049,562605,96833
9871,368932,304630,3557
9872,453906,1815,734
9873,853490,523584,155216
9874,877497,259204,30068
9875,607835,363683,21173
9876,749318,537279,135227
9877,37108,248991,94428
9878,487442,101739,39693
9879,519784,262514,27384
9880,903503,715014,215722
9881,145327,258522,109369
9882,617736,577943,68708
9883,447974,253395,114163
9884,907997,386569,78705
9885,926217,89631,29964
9886,991373,454218,49191
9887,580388,282776,3194
9888,791177,590423,192588
9889,693511,496252,70474
9890,948002,514348,54041
9891,719970,672609,104260
9892,847566,281925,90490
9893,304537,565561,240574
9894,610228,162502,8694
9895,47904,433016,52100
9896,597421,52459,7816
9897,788960,120411,33279
9898,658471,386093,83749
9899,528036,190960,50762
9900,177476,464831,195125
9901,668662,446070,13610
9902,972486,738949,274096
9903,172756,533887,73866
9904,191572,539771,83669
9905,290781,411776,6700
9906,780714,152981,17462
9907,947643,341295,88690
9908,261494,700254,56792
9909,655372,26679,1840
9910,477611,385178,131486
9911,459151,321436,73362
9912,420070,564414,12915
9913,586561,61935,14294
9914,464366,223059,50938
9915,302311,577465,261233
9916,220416,423709,161119
9917,295280,93774,19722
9918,385800,70019,22250
9919,766000,72958,9465
9920,991176,294498,12875
9921,994664,343192,4730
9922,892187,29969,8117
9923,967054,11270,1550
9924,483388,248188,12675
9925,510392,516930,139994
9926,46451,528565,221586
9927,848101,223332,39967
9928,161065,569164,217587
9929,604558,196237,10755
9930,282132,35184,14949
9931,948604,618473,89168
9932,63547,333408,67713
9933,319273,580063,113404
9934,236398,663811,186963
9935,91618,246495,17185
9936,886003,609478,235814
9937,774821,595024,223190
9938,920533,169429,12798
9939,46995,411391,129081
9940,842910,67578,32407
9941,847269,121305,10762
9942,163095,665599,266434
9943,231277,60243,25084
9944,919328,365189,62142
9945,31186,792734,318633
9946,588728,350053,148620
9947,149651,151211,50181
9948,927409,328014,69918
9949,321548,186466,11477
9950,763018,319640,101256
9951,387700,483499,53342
9952,140920,606170,212569
9953,419149,28860,11783
9954,414394,303384,10090
9955,784130,244701,87326
9956,96869,399037,91698
9957,763375,425563,84014
9958,711019,33721,8084
9959,256461,419922,41341
9960,88507,755779,154429
9961,429510,37935,9431
9962,324525,163103,44615
9963,529845,646262,265777
9964,892553,177212,61372
9965,581384,355922,151085
9966,426540,350065,140409
9967,942308,752714,216474
9968,530912,797241,230977
9969,244253,464160,50666
9970,976081,678101,20722
9971,323310,660973,84183
9972,93666,291212,89310
9973,721060,264100,120955
9974,696441,666689,47923
9975,216817,545946,263923
9976,290330,134571,45468
9977,622418,376807,326
9978,936425,55998,337
9979,332909,654046,263955
9980,239902,681200,48799
9981,881315,506019,204452
9982,1249,550592,9875
9983,489132,429412,8459
9984,721922,382015,28335
9985,725561,649917,269083
9986,861157,749389,212826
9987,457243,602170,209222
9988,580239,97308,36625
9989,238287,355122,12917
9990,641189,735929,114101
9991,440250,29257,7800
9992,386364,16635,636
9993,469938,176999,65337
9994,100945,124300,3465
9995,589175,630359,216491
9996,204489,541478,195935
9997,235502,738547,97176
9998,935358,284390,141210
9999,351600,21810,9146
10000,600009,516111,88874
10001,813100,626823,115341
10002,454557,3126,1509
10003,319276,241426,34442
10004,386187,289917,119575
10005,190966,622732,142181
10006,360625,462760,210365
10007,816306,655811,105462
10008,238780,239781,95772
10009,177810,356814,115619
10010,986401,517107,35690
10011,529803,509627,56618
10012,190543,224955,52645
10013,997902,163581,78690
10014,525866,587009,118341
10015,765830,233972,64122
10016,592041,192637,75344
10017,16758,571790,230286
10018,569572,232104,44511
10019,545552,799635,67185
10020,387224,398253,159141
10021,580620,323019,140557
10022,506797,735911,72813
10023,37614,109445,13093
10024,253957,155641,18777
10025,230495,534873,120670
10026,494657,579640,1575
10027,992010,171725,32968
10028,56171,678814,123637
10029,69014,97621,39255
10030,559006,197190,29144
10031,854461,574968,250593
10032,57103,233394,54733
10033,976441,583674,34785
10034,288129,315688,101939
10035,460812,544774,255921
10036,493170,525891,132764
10037,924009,148286,14977
10038,182235,120295,18238
10039,663747,329856,150128
10040,206174,614550,108362
10041,40421,445783,93275
10042,14323,36856,5726
10043,913900,443281,159229
10044,641384,251830,79320
10045,877752,88205,32158
10046,774083,382748,85338
10047,961135,213257,33328
10048,377713,164051,5675
10049,647479,285884,40427
10050,668600,770110,368755
10051,805038,669024,138718
10052,190991,414673,154998
10053,205810,438964,102694
10054,584704,495759,55758
10055,641372,625757,297130
10056,421776,125578,61494
10057,189159,704204,250164
10058,48823,757955,293754
10059,762695,424967,126746
10060,494712,151266,57052
10061,702056,689067,86518
10062,124422,135325,15964
10063,412019,558682,269513
10064,213990,530710,26943
10065,247354,397296,163659
10066,508439,352061,68421
10067,979046,108193,3558
10068,264665,342069,149296
10069,878214,549097,136625
10070,104511,87219,35587
10071,748719,348240,155264
10072,412307,550804,10439
10073,310748,347090,118225
10074,800096,281820,102564
10075,575521,358444,27512
10076,436175,22387,9455
10077,870668,171730,21439
10078,491822,71563,11838
10079,188436,729496,350687
10080,715183,182122,52336
10081,816553,542124,46704
10082,320675,418610,193806
10083,909243,586856,286590
10084,857549,334950,115276
10085,688389,233798,89009
10086,544670,308358,103945
10087,491263,721018,329808
10088,70340,119561,23533
10089,360157,331796,156626
10090,276873,730498,9210
10091,833063,640217,151354
10092,610490,91494,37755
10093,922895,529580,153035
10094,725941,332430,59717
10095,512216,194915,45262
10096,499414,310338,125725
10097,131530,666486,304909
10098,19419,222068,74783
10099,508426,224242,98223
10100,172086,694868,216733
10101,354291,437212,118847
10102,279138,497022,58169
10103,378368,450198,49844
10104,286729,796045,135785
10105,706922,321255,104618
10106,396181,187712,49279
10107,892531,483444,50975
10108,594374,473598,137552
10109,647964,161976,7019
10110,65763,300992,96971
10111,995655,197183,9476
10112,67512,360520,2085
10113,361369,550829,172285
10114,347519,322800,122240
10115,672253,517026,227060
10116,178543,517118,134546
10117,450826,577783,229095
10118,876332,380576,185266
10119,219026,689729,128397
10120,102084,370571,135878
10121,480605,70755,20107
10122,813999,13414,359
10123,168041,329646,140520
10124,892896,220402,48855
10125,817478,202913,78010
10126,905732,47658,22051
10127,944164,254807,58129
10128,963713,301948,126519
10129,399358,170740,29700
10130,969305,128452,54583
10131,963895,66146,10295
10132,773453,357896,24305
10133,596879,725566,109856
10134,404581,705947,151276
10135,642723,138426,58770
10136,544077,631954,247882
10137,999239,589010,178609
10138,870379,32822,5518
10139,595721,500632,3530
10140,795656,324372,133287
10141,749559,149388,19993
10142,829654,312114,94014
10143,461330,452719,83571
10144,945206,565468,259479
10145,210962,271496,128720
10146,724100,473990,76086
10147,911647,487210,57848
10148,256709,493878,127410
10149,932127,632709,248294
10150,885480,433758,188330
10151,727814,99063,48080
10152,586745,370766,59601
10153,578643,656410,213945
10154,671846,141026,38207
10155,432626,739976,161825
10156,601023,724127,27887
10157,702865,194963,84582
10158,259558,255656,54025
10159,4187,258926,6961
10160,752410,542753,235333
10161,257345,321153,108281
10162,663203,447851,92654
10163,854569,364914,14319
10164,950441,312332,24479
10165,849312,780902,115961
10166,310404,83305,39734
10167,834209,181012,19152
10168,235711,312852,50759
10169,71528,546628,269825
10170,494052,388231,90721
10171,202074,746241,300791
10172,123663,730927,293320
10173,571093,212623,76901
10174,798079,569185,169866
10175,530180,601509,145395
10176,409247,137652,10274
10177,493472,542330,89127
10178,698724,48426,22118
10179,725677,148957,51258
10180,963746,346892,86737
10181,520748,543777,86748
10182,572631,686523,11395
10183,766020,346248,58356
10184,912639,301176,31570
10185,266084,386284,8809
10186,230170,564549,154735
10187,283109,183110,30678
10188,978354,78503,34862
10189,112122,276156,11425
10190,926107,37353,10350
10191,463956,174252,28242
10192,303922,173760,6992
10193,369195,424632,188575
10194,347615,426965,19673
10195,24075,726089,268626
10196,309512,224898,5547
10197,74962,539009,194240
10198,62821,455101,136253
10199,621689,57385,15251
10200,995912,215625,96319
10201,724742,264559,37472
10202,239639,74440,5184
10203,926903,743199,82839
10204,238305,765693,343252
10205,364916,235048,99191
10206,723387,696237,199048
10207,74423,433967,48238
10208,763103,168277,67964
10209,838047,251628,107032
10210,140155,322480,99489
10211,756549,484484,123657
10212,707120,780534,389724
10213,562321,788799,283065
10214,101763,107833,8968
10215,234950,628435,36162
10216,984481,271683,49283
10217,801529,58911,8930
10218,513371,716907,309616
10219,993369,212692,10100
10220,268463,776594,166806
10221,113244,546226,183099
10222,356116,710302,232685
10223,499315,461762,23604
10224,178128,59140,3575
10225,988917,46465,10438
10226,523736,191266,20272
10227,702561,380872,42881
10228,657127,574601,225833
10229,626238,553252,166469
10230,892197,35111,570
10231,95079,377093,29404
10232,928211,396621,172691
10233,402998,692289,288796
10234,961649,744093,282919
10235,197239,153934,20454
10236,924047,248547,50287
10237,366916,758928,210939
10238,144511,297798,105
10239,407104,422423,145444
10240,410158,732968,200840
10241,638606,611268,293770
10242,907656,377685,117037
10243,652616,307338,9373
10244,129435,51331,23530
10245,827167,898,98
10246,654831,330361,72755
10247,556890,187078,78495
10248,672835,640348,309602
10249,122685,432213,52697
10250,143467,107313,11112
10251,845013,402029,65728
10252,116620,196647,64256
10253,7088,147298,29354
10254,269859,347026,116283
10255,642129,160216,58261
10256,104671,385808,154035
10257,459134,109723,3469
10258,543035,665080,160524
10259,373537,280257,32569
10260,128083,575495,46675
10261,161194,401614,35225
10262,334985,583172,150260
10263,254296,552342,238286
10264,305791,124483,56429
10265,836039,33474,6099
10266,895932,43922,21417
10267,426008,598179,176035
10268,585902,594317,43648
10269,806968,234861,94448
10270,270677,519638,244148
10271,699485,637159,144692
10272,127170,268231,29567
10273,935116,526895,69855
10274,726477,75263,34909
10275,566654,408574,192276
10276,524018,243675,27649
10277,651914,512592,142813
10278,380523,752261,165908
10279,323551,212855,104104
10280,368189,299297,802
10281,613183,677693,282306
10282,466386,446435,26276
10283,297147,337247,142878
10284,279645,497804,43446
10285,698811,138515,39563
10286,561595,674248,301657
10287,495479,190761,33750
10288,749950,27149,369
10289,944648,319486,82156
10290,652072,442482,135959
10291,323962,113540,4546
10292,467281,273449,740
10293,198876,407301,104916
10294,85876,161929,40877
10295,359766,306704,103947
10296,801940,191056,26585
10297,286783,621093,74453
10298,698476,179651,51881
10299,779638,625007,156069
10300,97647,36636,12378
10301,378752,7963,986
10302,995375,759448,48436
10303,648444,526118,36540
10304,885612,421129,160395
10305,176306,192546,48583
10306,356640,719772,183283
10307,433357,257916,49607
10308,188651,474495,114467
10309,526943,700936,78945
10310,290289,138224,42053
10311,929791,283046,60761
10312,57272,798196,183480
10313,427438,397801,148176
10314,662057,202397,17436
10315,527031,617084,120203
10316,357184,100188,42939
10317,689402,709793,91105
10318,2487,184765,3553
10319,138432,577259,169406
10320,123971,73770,29177
10321,183810,380651,9130
10322,607264,328649,28357
10323,665565,145891,5938
10324,861219,79056,9973
10325,856014,671622,204472
10326,564460,737209,142150
10327,80131,272497,132746
10328,252233,762872,209361
10329,126325,285938,83734
10330,633002,327954,36956
10331,913137,752695,38502
10332,619223,584303,40802
10333,475612,327667,44118
10334,585763,350225,95020
10335,841051,419109,80
10336,766107,662833,37942
10337,786068,167167,1681
10338,732923,13858,2678
10339,69801,743228,233780
10340,331972,594603,84395
10341,123982,524326,104506
10342,409947,4800,2247
10343,309214,128068,5396
10344,743180,287614,59884
10345,681913,242722,77918
10346,306701,116554,24576
10347,931730,747082,167200
10348,549283,189847,9144
10349,779998,602859,29807
10350,91537,697136,279844
10351,479375,594294,188529
10352,450716,449865,20237
10353,928711,177291,29193
10354,738342,709094,55707
10355,80672,704063,243179
10356,622328,456783,182529
10357,354382,632500,168746
10358,293718,32140,4476
10359,185067,455644,120989
10360,805686,339340,35917
10361,34836,330251,96241
10362,993003,606049,231252
10363,183354,515333,16957
10364,252445,102085,14319
10365,431131,471748,173590
10366,358524,18158,7764
10367,606733,609552,175963
10368,989487,26407,962
10369,875124,116403,37978
10370,623973,556600,51620
10371,11129,716159,304086
10372,413005,674399,116393
10373,275117,44267,20960
10374,258449,171105,80426
10375,325026,6768,2549
10376,325655,424297,63668
10377,276083,118086,2972
10378,237347,670916,158391
10379,636162,49285,20343
10380,522623,783851,39209
10381,214911,203792,56830
10382,748412,753287,323247
10383,172412,568405,217968
10384,631358,563477,21635
10385,583009,446815,153537
10386,662175,723084,186971
10387,249702,165793,52249
10388,725434,488647,219586
10389,773785,775401,217054
10390,970092,391481,80551
10391,627474,678408,160570
10392,635009,189834,8069
10393,721865,333294,28904
10394,570093,639112,258753
10395,188414,68398,1211
10396,183009,394707,76996
10397,956168,345943,153849
10398,482940,712617,99032
10399,310239,310755,111520
10400,64741,413639,190516
10401,288822,169416,78789
10402,539208,694766,161465
10403,408086,608821,62145
10404,900911,405754,104413
10405,523695,512793,11439
10406,891520,196971,15126
10407,613394,691246,196102
10408,800352,282453,43871
10409,594538,787302,16486
10410,359325,666170,42237
10411,970319,497956,205857
10412,322253,117631,58640
10413,329172,115179,6417
10414,992095,280480,620
10415,977419,79810,9347
10416,401504,783161,138257
10417,887678,54683,16572
10418,977999,732304,23749
10419,437856,470338,117263
10420,717075,529753,44869
10421,226246,639682,165467
10422,235882,208153,22740
10423,456707,642819,307506
10424,987993,139958,1430
10425,143887,414875,27108
10426,932054,585818,95488
10427,541728,355655,4590
10428,992374,79774,36013
10429,241415,423449,54340
10430,155360,147446,8048
10431,825585,13475,3457
10432,922694,2982,37
10433,4754,471279,158353
10434,851126,78109,15353
10435,475128,634656,130523
10436,675186,600925,106988
10437,467438,109139,36618
10438,859970,765958,192451
10439,472299,52260,16662
10440,634370,174673,8041
10441,439603,28134,7577
10442,860388,407731,10986
10443,245839,100014,29861
10444,775159,469446,157242
10445,10442,17485,7808
10446,611079,638343,123019
10447,625209,708249,205907
10448,789551,473721,62228
10449,572807,661216,244470
10450,370109,234756,51763
10451,214560,738748,226390
10452,936875,380652,51120
10453,824266,341878,43876
10454,140672,374485,122551
10455,973092,608538,53053
10456,466357,558837,121861
10457,59424,486936,95388
10458,638167,715233,257825
10459,707996,331355,29716
10460,182459,720529,298938
10461,104157,47549,20893
10462,814899,348050,30831
10463,455834,49550,13730
10464,297182,332508,155718
10465,765218,494143,190171
10466,788570,537784,221085
10467,23107,53659,8767
10468,325566,694185,49994
10469,477132,164546,31670
10470,656610,136680,884
10471,611691,99275,41445
10472,858493,640791,134657
10473,705558,1971,820
10474,7897,376768,117562
10475,13352,605199,297182
10476,533790,414582,190374
10477,182505,733841,230070
10478,774179,5366,265
10479,259142,399201,51050
10480,919810,633028,158239
10481,221471,85793,11158
10482,322629,412112,205907
10483,310642,66649,14181
10484,419350,147445,9166
10485,682056,244551,56138
10486,500268,451555,119718
10487,882917,57229,17498
10488,377994,279975,91180
10489,302613,520478,184154
10490,763011,596318,83124
10491,711331,697514,190332
10492,514056,280976,139790
10493,82851,255772,55803
10494,432056,408226,189715
10495,85379,234693,65051
10496,820506,262795,107472
10497,782949,279248,10726
10498,512112,121571,16311
10499,339837,160881,76879
10500,379273,556656,220679
10501,995784,725013,353659
10502,256526,351135,53750
10503,6765,549360,8877
10504,843695,649868,313672
10505,142026,268603,27385
10506,894439,521285,86874
10507,915827,176992,43695
10508,789852,711459,206222
10509,692328,64719,4501
10510,163272,769977,337298
10511,635040,745794,126572
10512,408080,506203,120156
10513,896480,59270,16585
10514,266842,478384,173616
10515,412671,152868,57916
10516,370093,189331,702
10517,427034,412607,1727
10518,635454,586946,189510
10519,151608,729942,268151
10520,649054,398168,153012
10521,951684,765172,169479
10522,366872,163986,12731
10523,207580,433420,80959
10524,216391,214468,87688
10525,879979,91346,27802
10526,104846,594213,73639
10527,255721,532360,96596
10528,652784,638778,246759
10529,239983,173010,27431
10530,648965,516156,117624
10531,945327,476793,76714
10532,536228,575051,115260
10533,830862,44417,8940
10534,93255,38159,11613
10535,769356,316007,30076
10536,937039,672369,231899
10537,39796,258650,102644
10538,784903,244575,119606
10539,274545,777446,124011
10540,777162,371358,177529
10541,906346,626564,106677
10542,356762,334950,19008
10543,553197,254400,53803
10544,554032,592183,240949
10545,480705,156516,55198
10546,261842,325667,6599
10547,767395,359424,56987
10548,617230,577417,245152
10549,800592,223285,7290
10550,552140,1071,147
10551,971581,42496,17837
10552,719379,492563,205720
10553,657532,161487,80569
10554,664160,791774,393093
10555,284515,489785,80272
10556,676601,384525,116358
10557,918051,139354,65168
10558,910575,779931,205901
10559,816755,90221,7662
10560,655227,769689,285659
10561,895535,763293,35325
10562,398478,765803,104724
10563,563430,363200,161527
10564,47252,411787,109174
10565,388348,473335,188258
10566,595262,289997,142998
10567,176122,575420,80424
10568,241297,618145,128795
10569,986293,397048,112088
10570,7298,639153,245309
10571,562835,122345,36334
10572,997914,749211,16450
10573,639096,517458,48118
10574,132254,17127,669
10575,48199,693199,180552
10576,204408,652315,195419
10577,878348,767331,223496
10578,505473,371901,110998
10579,218694,15999,3049
10580,339710,140400,3932
10581,20214,337742,85547
10582,763643,795612,248356
10583,786904,378967,18042
10584,977889,631249,185938
10585,443962,547871,68167
10586,932368,724931,186101
10587,478108,607903,160869
10588,595855,261032,12648
10589,220127,199283,10080
10590,951886,529932,241023
10591,989786,161568,36284
10592,373033,775766,324849
10593,368515,231801,2912
10594,368171,310817,29991
10595,994769,558728,210392
10596,306915,1164,0
10597,475107,31955,8427
10598,561021,356515,20464
10599,690938,178249,62006
10600,694707,646692,39944
10601,126450,438634,140176
10602,542716,221972,36499
10603,28386,74263,12298
10604,384992,574621,121051
10605,540479,492008,205763
10606,306836,625946,53756
10607,80012,780275,268278
10608,992625,71744,5063
10609,427811,516605,150801
10610,961104,101005,32464
10611,788289,422777,37594
10612,655513,41610,14464
10613,60219,20496,7238
10614,985676,139854,34734
10615,2189,716315,107507
10616,574128,556744,203943
10617,946438,133,44
10618,91783,290139,85281
10619,685836,424942,172898
10620,724606,726398,203304
10621,925895,10380,1545
10622,727358,73063,33455
10623,361547,600758,158012
10624,619599,701646,96285
10625,419388,197402,87333
10626,301474,481628,100368
10627,173997,725150,243361
10628,745567,469315,53001
10629,957042,285803,117355
10630,509868,248865,55231
10631,873084,552439,179119
10632,554197,60667,20231
10633,587298,381783,63250
10634,734727,634516,181067
10635,312120,398695,72994
10636,282421,79923,1166
10637,828444,118740,6132
10638,387421,529116,210386
10639,929868,234893,54172
10640,22032,173061,59622
10641,972746,592155,251766
10642,223536,25179,4237
10643,591779,166909,42312
10644,126542,162179,60546
10645,692473,798931,315253
10646,114851,726764,63061
10647,759363,639535,165580
10648,685301,487419,22
10649,130846,680957,121202
10650,851021,275326,109492
10651,930264,107361,23045
10652,626398,748583,45413
10653,240442,747519,153629
10654,727502,266971,24208
10655,701124,579771,219784
10656,293125,592299,127302
10657,212544,325004,89173
10658,427242,11063,4106
10659,645791,366826,8441
10660,68104,247654,60589
10661,491958,466063,194051
10662,987732,175531,48957
10663,99762,729147,318351
10664,886561,347838,114390
10665,994615,594534,200449
10666,115575,18323,8026
10667,305986,463970,129381
10668,271619,506894,244542
10669,274928,576886,270898
10670,360984,584126,93230
10671,275528,305680,58943
10672,70809,550941,231663
10673,361305,771428,29096
10674,187849,371447,99675
10675,972955,124859,16158
10676,380346,158911,30972
10677,690781,756943,41624
10678,774422,740270,132216
10679,104864,412616,12844
10680,685855,712862,45726
10681,780870,16083,2780
10682,177956,226728,56958
10683,864458,40333,12978
10684,906862,97554,47506
10685,487533,621053,260944
10686,813357,168487,57544
10687,149874,246922,16782
10688,348506,65055,22545
10689,773046,162832,56833
10690,34891,149961,27566
10691,763756,526676,163459
10692,227537,217202,66352
10693,635378,221930,37941
10694,535664,159609,12460
10695,490610,62008,21454
10696,766101,208131,40166
10697,745456,520336,108725
10698,606115,237497,14317
10699,551969,222578,41295
10700,443103,392264,59981
10701,879838,573588,203785
10702,74217,47184,18968
10703,276729,266502,32065
10704,989575,689386,301419
10705,821998,31940,13483
10706,599987,658231,131607
10707,510955,246605,10809
10708,388112,461005,173919
10709,658378,558487,10617
10710,397332,296287,43765
10711,371125,170017,24362
10712,456999,696589,146600
10713,46533,633101,304733
10714,384904,328251,26367
10715,283829,266472,100138
10716,62002,270472,29857
10717,546093,45747,3374
10718,673094,319660,131327
10719,673285,580020,33035
10720,246988,90039,42286
10721,756019,277085,111659
10722,765177,485739,25602
10723,899120,292645,37366
10724,769524,438741,197387
10725,283202,636955,180197
10726,60358,796947,353586
10727,120360,445746,83739
10728,590351,334560,130687
10729,664552,489658,39078
10730,929589,494367,244021
10731,828757,579349,213242
10732,898559,180249,82217
10733,785887,285470,114204
10734,882009,751368,271249
10735,746388,279121,133349
10736,764694,94715,41955
10737,492813,533783,207432
10738,747735,365320,44880
10739,6626,753700,312271
10740,293374,194531,24076
10741,41592,715138,346956
10742,687409,610907,265410
10743,345543,254912,79155
10744,712859,207691,92753
10745,187418,690181,126535
10746,179754,113033,18492
10747,59963,561463,232692
10748,345132,53778,12000
10749,234173,298342,43176
10750,281235,181811,67953
10751,832641,734133,41899
10752,821103,343686,169250
10753,626040,793118,334675
10754,161968,790388,322004
10755,189749,269349,20616
10756,315886,675104,277626
10757,910421,425067,72072
10758,358747,184389,89547
10759,717002,1227,608
10760,802142,768122,323861
10761,696035,598739,51615
10762,668610,325218,101574
10763,513615,559998,133783
10764,922799,480555,153990
10765,580524,11667,1465
10766,54731,110946,12992
10767,60919,442417,130817
10768,438122,781412,248205
10769,839597,404369,14367
10770,712110,265209,123973
10771,187233,386261,94100
10772,28548,779196,240208
10773,62974,66755,17967
10774,33584,216073,70979
10775,223391,300960,35024
10776,912067,745546,42377
10777,18420,187569,72391
10778,635314,192056,62796
10779,111507,445525,131233
10780,586810,33920,7082
10781,847127,78512,16447
10782,715172,560172,204526
10783,384084,254494,89806
10784,129188,158833,71561
10785,832318,546540,174386
10786,702600,648576,204116
10787,160888,582253,247717
10788,5075,153728,45436
10789,432900,529356,119663
10790,303004,710988,83741
10791,174204,76003,350
10792,667369,107025,52136
10793,530096,156367,44410
10794,550248,684708,263957
10795,243192,253676,50225
10796,711999,328477,26134
10797,638021,294280,142584
10798,762344,182807,84857
10799,12869,161107,75250
10800,310841,428661,89866
10801,661594,61593,24904
10802,233121,27940,12523
10803,673088,142089,41219
10804,369934,608280,240764
10805,288558,155174,41979
10806,520846,589588,120266
10807,653767,161012,28308
10808,580481,162459,32476
10809,511425,596606,66858
10810,256621,585918,269323
10811,523385,12304,171
10812,321985,141804,24651
10813,386593,528555,40733
10814,222049,149407,45321
10815,34203,585888,33236
10816,932158,686358,102896
10817,269192,639580,311636
10818,804035,654670,22965
10819,489438,603899,223756
10820,459439,526789,160759
10821,603311,683986,308941
10822,44638,444266,22961
10823,828922,207158,94797
10824,928355,319823,14360
10825,916993,151167,55134
10826,657265,423758,125037
10827,256277,379193,35882
10828,657539,719662,229297
10829,89202,785878,160663
10830,982687,587516,283979
10831,122495,797954,181133
10832,714411,281784,108191
10833,701429,305545,119543
10834,139995,17611,659
10835,606326,45009,20482
10836,375509,161069,70710
10837,368517,673639,58626
10838,768341,140866,35405
10839,52092,221836,78418
10840,393320,764547,79317
10841,470305,411603,129185
10842,747318,629805,99312
10843,637753,334553,49900
10844,364543,591117,38221
10845,360005,125103,22409
10846,740965,595655,266559
10847,747007,46515,13481
10848,4747,568253,28654
10849,311344,703469,68039
10850,461756,443899,64295
10851,12064,781874,57813
10852,500756,405288,12444
10853,351537,307544,134965
10854,459124,276555,22037
10855,998456,493492,95268
10856,293204,433,29
10857,529024,604410,86566
10858,467855,48291,2702
10859,346732,332466,83416
10860,262249,334599,66658
10861,423987,617037,297280
10862,589799,132182,60424
10863,120275,378190,71828
10864,970703,197221,87760
10865,310187,24406,1830
10866,944553,752811,305782
10867,747827,506652,4501
10868,717900,597852,179921
10869,861541,288285,115924
10870,339352,602601,48169
10871,465170,169056,21622
10872,436448,444258,144881
10873,516598,75883,2941
10874,483618,695809,100614
10875,541455,623723,281146
10876,537776,54612,10483
10877,202327,371595,33539
10878,779932,65581,25202
10879,654263,262417,97870
10880,290462,151517,2798
10881,565374,468300,189603
10882,775698,469802,78664
10883,508349,385243,116749
10884,932715,449681,83524
10885,857387,599028,42675
10886,177469,434354,185017
10887,254301,489963,13669
10888,78455,393632,39783
10889,540225,637513,285661
10890,541762,503932,216197
10891,326280,134032,20562
10892,978674,315156,151260
10893,874581,398675,38056
10894,8016,513280,44855
10895,749981,640969,248118
10896,563021,105570,40535
10897,121226,310107,39469
10898,44371,536042,91016
10899,961201,104238,10766
10900,749492,250157,120167
10901,985018,376855,28583
10902,560597,649797,295403
10903,976051,241961,71514
10904,243536,743609,356331
10905,777583,276924,109054
10906,650578,352188,97875
10907,543504,546957,7009
10908,645149,778426,330244
10909,594556,623274,35593
10910,84323,3873,453
10911,765918,522850,38660
10912,196215,292491,22247
10913,572845,371417,109398
10914,845611,143056,14906
10915,703582,245210,121080
10916,709326,359089,150267
10917,822850,329797,80914
10918,84522,249748,15626
10919,741490,746678,367117
10920,429208,356845,9420
10921,139570,294514,88576
10922,754431,597791,138621
10923,65762,453633,107789
10924,144778,380522,189825
10925,726860,323329,45289
10926,814055,246670,91356
10927,122340,717132,239842
10928,708324,493619,228379
10929,281577,335158,140085
10930,693604,548899,88683
10931,103824,713176,302304
10932,882564,271360,94941
10933,114498,581601,279140
10934,394045,161265,36093
10935,439519,558319,17877
10936,213385,240574,117820
10937,18912,212431,18274
10938,901131,172332,15187
10939,52291,646198,89597
10940,763589,326301,35239
10941,565513,652039,25106
10942,971624,739615,355225
10943,577948,189113,52225
10944,720478,285013,123995
10945,726776,641875,93699
10946,607252,609622,154484
10947,258297,153907,63364
10948,269226,632326,99713
10949,24169,367052,178936
10950,147250,788243,108876
10951,996219,287159,44395
10952,176484,326218,26561
10953,834753,233246,112530
10954,151058,369570,107432
10955,981459,14132,4771
10956,47055,161827,12022
10957,748243,695874,47521
10958,58298,159840,37937
10959,232480,583508,284689
10960,23263,465041,27802
10961,739167,132385,8533
10962,276967,304489,63276
10963,635493,152927,37493
10964,140567,629779,75081
10965,93125,779638,338149
10966,30159,161889,15531
10967,189925,764843,319036
10968,943053,451554,164643
10969,374626,362342,113412
10970,318810,536225,84443
10971,412392,130042,6442
10972,825899,765557,142015
10973,778655,340057,110885
10974,30257,656421,280176
10975,808535,577648,151149
10976,516323,164826,51580
10977,561418,33978,10839
10978,101984,671904,132476
10979,916297,239585,32674
10980,769389,595847,215411
10981,416238,605374,235842
10982,422751,400069,10216
10983,282748,451811,72106
10984,910021,445380,37453
10985,507547,188869,67237
10986,246324,426874,137014
10987,776445,722393,303934
10988,314699,736769,144166
10989,812918,195127,70962
10990,735622,222782,92200
10991,435060,4332,1759
10992,388803,759641,164189
10993,248725,387414,108251
10994,383509,233091,67199
10995,781108,506988,157242
10996,975327,592165,157056
10997,768854,187499,29509
10998,933461,232445,20042
10999,350164,490767,240055
11000,246431,415630,192452
11001,201463,338745,115858
11002,797243,464393,119396
11003,762447,15470,5643
11004,810188,24135,8783
11005,477318,563388,17122
11006,907586,577411,200033
11007,45671,217968,11723
11008,265672,624429,262364
11009,478039,348161,129378
11010,442022,271923,105031
11011,19465,171468,46834
